views,likes,dislikes
8304593,70922,11172
653820,12920,1214
2269711,76630,3689
8045394,68126,26234
1046436,30027,854
3122790,160586,5880
238953,2488,191
642514,6927,409
3006287,50060,4391
709160,55326,2293
446893,2940,356
858773,24299,5097
1383170,12912,579
2106352,28050,2683
266297,3477,129
709922,21806,982
599116,15064,2528
277498,21161,751
5963509,157769,7782
287522,15784,251
2834039,79295,1545
3947222,155027,1794
581221,29336,494
2369122,69945,7450
2548922,94881,11855
1557169,188030,768
1441076,28527,2905
1553946,27175,1930
14705194,722299,22965
1097645,20039,3472
958160,51838,2999
307528,12387,515
38912181,1958581,31829
1558392,112713,3240
9871361,1730603,9973
4521978,177879,3508
3259096,88392,19484
5793460,229850,4564
1209603,36971,4454
861225,20779,1134
943946,65623,1586
826262,23471,1046
410341,7077,422
2524398,104265,3085
383897,10918,1979
441043,48470,267
544643,8230,468
3309025,2030,32
2756148,78474,10040
6476089,310607,5263
48619426,1430773,76260
542894,15949,668
1537319,118014,1064
3468497,184574,4930
1424316,31591,1273
8727824,219541,23800
34081968,726240,27525
408592,13413,1120
693867,40356,804
1022640,4520,1774
2835009,39657,960
5633701,164537,94587
666602,5765,1807
3569819,99196,4112
506046,11099,300
488835,9593,343
249608,9684,207
734833,19976,426
1336937,110748,625
1695732,55419,1198
2085752,149800,3212
983346,45066,1516
2114947,182586,1141
2095272,65562,4969
697180,32380,744
5092818,125567,10956
2559150,61489,2668
284575,1190,261
1959291,84395,5756
677463,16940,3119
928290,37469,945
1368676,8798,1103
9336895,1096727,4217
1553782,25335,5558
5487861,151274,3921
3554003,70608,5698
3780855,61758,1773
3384841,19440,1260
945818,56781,1806
1226548,71281,1319
1752305,143203,3267
3161392,88755,64636
1535636,35069,1824
1585085,38883,1311
1264934,54289,1367
1286558,56273,1515
962355,13491,654
7701371,179872,2979
601175,5700,459
14960300,258879,46033
380781,15740,438
20450743,393497,36107
1517477,15808,865
4326567,154983,3203
2058375,83682,11191
512846,13597,155
1557630,75213,1308
2361076,130331,2043
3268586,160351,3537
1258513,68251,609
1834835,92084,488
2294013,131127,1455
1407246,37964,304
16591211,594551,15276
12933303,475400,12903
306914,7466,1281
4469166,202237,2155
614896,26177,483
540429,6157,373
5117693,28079,4131
12168558,274544,5310
1599898,13631,2943
1822536,47457,2016
1988638,126142,1476
1720434,42552,1568
25170698,685635,17925
530613,27934,1035
1006404,17022,600
16371326,408367,10101
2132657,3488,76
1490759,40765,668
1902269,19343,2777
3585661,191567,4399
14100194,122783,10980
674959,9557,281
533508,24475,1069
751366,23143,671
8390391,65649,14046
2999429,105849,2974
4670928,184818,9181
2629899,99613,2241
6937172,259723,4113
10126408,47349,3955
36311060,608746,40996
5376840,205431,3963
3579112,36183,1169
17910971,639620,14489
1499693,36600,1318
7526001,629187,3846
988810,58038,366
1029213,46925,1021
9854994,350258,208885
16376465,418390,16350
1237772,35109,595
2795327,63754,1349
7688190,141889,1657
4838491,56261,1774
3338122,333326,1813
660302,34163,505
16651726,173506,5497
7269121,335617,5522
13206088,342334,6838
1473359,54720,1007
1083942,38018,1102
2276613,117457,4676
783823,5664,423
5214862,35600,3181
4530467,115533,5662
3768814,304874,13400
19390255,136187,10131
1966631,22576,1079
1293235,62651,221
1186031,97708,806
1172822,23942,782
2580770,83911,10959
9581434,152552,20232
739487,25303,173
6747824,139326,10656
3885870,79169,3431
802184,15132,521
3770840,53332,540
4625407,239008,2090
2268796,48720,1127
4714087,45804,2038
14934571,546466,15939
19932292,335976,35141
9562869,120118,2677
48044938,875365,16800
1466567,33816,1631
6688253,86003,3102
3447372,76403,1576
19377506,440667,6863
2845710,157851,2159
19522248,351824,9114
1345086,22542,615
598194,3678,401
436582,5671,214
1038666,32224,988
2237424,64898,987
212335,8715,183
1144940,61441,1873
21980138,247098,11847
16884972,1366736,59930
2901230,59942,1519
883608,25677,492
1112653,39036,617
7021355,166165,9213
9988608,151348,10274
7010492,649504,16761
584237,52373,312
5435098,424752,2239
9397277,369425,7612
237715,2710,105
1504180,38025,1199
553760,4943,527
8650317,74785,29687
1373153,11713,1015
3739548,179693,6891
1668538,85826,4443
3833209,60219,5714
417096,67078,231
797344,4884,657
475965,6531,172
1065072,27476,6835
441279,4979,270
3050215,37452,3386
1496316,13696,648
476599,26738,1070
860651,24800,1149
769560,17378,3239
6691519,167701,8678
371124,18568,377
3444961,88712,1859
4785038,176459,2203
2952048,81543,9258
647844,31417,554
2709378,98686,12563
1747809,197625,911
1757523,32211,3208
1803124,29379,2080
1151594,20563,3675
16726752,769666,24651
538542,15788,765
1019058,53730,3244
47778378,2178332,36133
10498453,1758871,10522
1790942,119071,3673
4733928,182164,3665
3443405,91419,20962
1275973,38277,4692
7506219,263630,5315
918468,21551,1191
948313,26312,1211
1061171,68701,1742
478947,8151,479
2990250,115190,3938
350884,21185,348
416635,11430,2143
674410,9654,556
2909391,80642,10447
4105809,2329,32
483969,50074,290
635806,35790,864
6894931,324525,5560
54680032,1498475,80970
556329,16129,685
3994828,197294,5317
1567239,118851,1081
1490376,32511,1314
9080168,222388,24099
35656711,740157,28309
419705,13704,1139
712526,41090,820
1049176,4581,1813
5997249,169013,97230
707065,6016,1861
3701472,101850,4232
287042,10260,241
530861,10168,364
753353,20393,436
1381336,112752,649
1796638,56949,1230
2182197,152957,3307
997854,45501,1538
2156672,184598,1152
2125822,66138,5019
5166048,126444,11034
767980,33638,766
2591667,61883,2678
296504,1222,263
1997341,85662,5781
687083,17188,3133
954206,37969,954
1378951,8823,1109
9816585,1109967,4344
1584715,25586,5582
5636884,155143,3997
3610239,71406,5752
3838177,62351,1792
3386859,19445,1261
955521,57121,1821
1246471,71941,1334
1754609,143377,3267
3215602,89403,65144
1557926,35357,1841
1594811,39008,1317
1286704,54703,1389
1305681,56774,1526
973398,13618,656
613985,5841,463
15879831,268627,47287
388137,15928,442
22427947,406275,37569
4576529,159949,3285
579641,13941,162
2154043,85042,11474
1592661,75722,1316
2452403,132433,2093
3293447,160966,3548
1278800,69001,617
1941234,95492,509
1560301,38823,325
17626751,603987,15572
13610867,484457,13240
311732,7551,1292
4755637,205505,2245
654973,26557,501
556811,6308,374
5307153,29203,4274
12248184,275866,5350
1859998,48094,2031
1618410,13699,2952
2035356,126806,1494
1748214,43238,1599
28091569,718959,19804
533622,28010,1040
1030256,17483,608
2140829,3573,78
1692972,42443,720
1919917,19451,2791
3621728,192411,4426
690646,9665,285
541268,24608,1070
8431913,65829,14075
3042682,106645,2992
4725121,185567,9215
2658397,100125,2261
7138078,261175,4134
10168821,47465,3977
37452720,612770,41419
5474546,206387,3994
3858915,37702,1224
18934306,646724,14776
1535058,37086,1348
7673161,633030,3896
996135,58224,368
1036031,47133,1023
9915822,351260,209507
16809947,422404,16465
1244189,35191,596
2994393,65624,1406
8135321,143989,1693
4894515,56703,1786
3350815,333808,1816
664454,34299,507
7366493,338420,5579
13288364,343373,6856
1478064,54840,1007
1088457,38114,1103
788553,5686,423
5223436,35661,3184
4557542,115781,5670
20101137,137324,10299
3778277,305283,13413
1974696,22691,1079
1318879,63449,223
1196089,98090,810
1187542,24124,794
2594352,84143,11003
9741685,154861,20398
743263,25351,173
6822815,140680,10730
3785540,53485,543
4652297,239734,2098
3948167,80791,3472
2328074,49043,1137
4782215,46149,2054
15056193,548255,15993
20705342,341449,35429
9915555,121094,2737
50488871,895563,17244
1474452,33999,1634
6707496,86159,3108
20568181,457752,7156
3525797,77198,1588
2859739,158232,2166
20170806,355237,9182
1351321,22587,616
604613,3711,401
1044157,32299,989
447916,5736,219
2275999,66030,1009
5885017,223403,6881
875109,27394,1339
1130965,88892,938
1182714,27721,494
2174156,47370,1077
885830,140990,2664
268767,28087,224
20928215,1535643,71750
11880974,854238,25293
2002531,56051,1126
3703259,187800,4620
1137537,76157,808
13816180,179821,12707
8521189,183637,10383
6908017,487402,2676
10607169,391221,8306
293704,3188,147
689810,5921,651
1659964,40106,1301
8804866,76369,30367
1620974,12800,1143
4022675,185953,7293
2056010,93640,5055
534351,73196,297
4167352,63234,6138
885097,5372,721
605506,7848,232
407153,19493,406
494709,5341,313
1157774,28627,7496
3541623,41487,3639
570192,28638,1176
1527300,13847,669
943024,25981,1209
866702,18408,3497
245088,14996,225
6872466,169580,8891
3672826,91426,1938
5065000,181845,2313
3298103,86642,10286
679046,32115,577
1813196,200215,962
2855899,101234,12847
1944811,33932,3333
1898198,30114,2123
1178775,20802,3743
18100706,800078,25642
675714,16941,851
1046242,54373,3333
53406181,2280497,38247
1936035,122197,3909
10794894,1768292,10738
4852700,183949,3726
3549872,92499,21548
8734601,283391,5826
1308257,38771,4779
940725,21812,1205
428116,23272,393
1125867,69924,1812
3556497,125231,5077
505018,8472,487
426841,11569,2148
992966,27214,1256
769509,10374,600
4607807,2410,32
506991,50734,296
2975755,81384,10611
645873,36145,872
59402059,1533973,83579
7126505,330562,5732
4431154,204856,5508
561365,16202,688
1584376,119177,1087
1518195,32865,1331
9238190,223546,24230
36224215,744304,28571
423307,13792,1146
721821,41464,828
1056505,4593,1822
6274854,171349,99056
717208,6059,1869
3784695,103272,4314
307543,10585,259
551368,10472,374
763966,20589,440
1402577,113483,653
1821004,57219,1238
1001839,45656,1542
2178022,185553,1162
2137493,66303,5037
5203057,126811,11067
808890,34282,786
2604817,61993,2682
299863,1232,263
2019718,86312,5788
692151,17273,3139
969626,38253,964
1384939,8837,1112
10001670,1114601,4351
1605464,25725,5593
5726995,156923,4029
3645059,71861,5778
3866882,62621,1800
959874,57253,1825
1259310,72281,1345
1756102,143458,3272
3248033,89669,65349
1571161,35484,1846
1602795,39081,1318
1308103,55233,1398
1314150,56953,1527
978879,13679,656
620790,5908,463
16399132,273344,47896
392082,15994,445
23577365,412586,38298
4734827,162698,3370
610970,14086,164
2210604,85732,11635
1610785,75901,1328
2499761,133294,2114
3305948,161214,3552
1292699,69374,619
2010689,97366,518
1648383,39241,331
18148022,608009,15713
13990890,488836,13400
4947674,207196,2288
313444,7584,1295
672002,26715,503
563311,6358,374
5398365,29721,4341
12290300,276375,5369
1880109,48345,2043
1629897,13732,2955
2063734,127133,1500
1766381,43575,1615
29839509,734175,20726
1045061,17744,616
1825418,43416,737
2143569,3615,80
1931785,19502,2796
3642497,192777,4440
702334,9726,291
546460,24698,1072
8457468,65930,14088
3064163,106928,3000
4750679,185891,9237
2679509,100460,2270
7258412,261711,4141
10187747,47517,3982
38000386,614604,41613
5536282,206922,4007
4065228,38729,1252
19484684,650601,14929
7745178,634626,3919
1548039,37256,1355
1001180,58340,368
1040171,47248,1023
9948811,351719,209762
17049503,424886,16529
1247075,35220,597
3091985,66475,1430
8380438,145118,1714
4922949,56885,1791
3358706,334053,1821
666817,34340,508
7412246,339623,5601
13340919,343972,6866
1090641,38178,1104
791080,5694,423
5228021,35685,3189
4572696,115917,5676
20385514,137683,10368
3786901,305555,13422
1977268,22717,1079
1335335,63964,226
1202525,98262,812
1197648,24224,799
2600370,84234,11010
9855179,156308,20494
745139,25372,173
6854618,141144,10782
3793527,53572,544
4667109,240066,2105
3974714,81371,3480
2357830,49192,1145
7506773,442802,3943
4810420,46287,2065
15128450,549048,16032
21081101,343556,35557
10118545,121749,2762
51834517,904500,17458
21203140,464190,7277
6718414,86278,3112
3564743,77543,1595
2868089,158418,2169
20517705,356934,9215
1047518,32349,991
608823,3725,402
597669,29781,71617
980830,8352,711
10997686,336017,13271
335508,12742,385
685579,46244,833
888646,27167,520
1943162,51543,2860
1762606,114272,2255
1365473,100090,290
2448327,41389,1025
425309,5845,895
784836,19617,399
587594,46211,775
592735,37639,519
1560338,192615,4947
910108,7502,475
2855891,57762,1332
25809784,1757289,83379
16106570,1007250,32071
2685993,70831,1563
4409251,210208,7331
1591989,94837,1152
16712248,200316,14347
9730243,196684,11394
11465487,407347,8769
317067,3463,172
784139,6591,731
1757335,41561,1383
8897642,77421,30870
1812753,13561,1244
2387821,100201,5527
4252020,191175,7590
627309,78771,351
4398813,65789,6478
931823,5616,764
705986,8930,277
436828,20321,446
656955,30611,1290
1224994,29651,7923
4061964,47591,3947
299663,16686,313
1012489,27171,1269
938611,19178,3696
3846735,93887,2010
6980625,170771,9040
3641814,92182,11579
704636,32706,603
2998173,103488,13139
2115172,35394,3468
1886404,203363,1002
1976097,30764,2160
1201699,21110,3803
19726358,837310,26857
837341,18357,936
60121378,2392245,40929
1067948,54949,3406
2094378,125705,4143
11136143,1779202,11004
4988749,186037,3810
3742907,95092,21988
10242176,306794,6492
1343120,39493,4871
512196,25581,436
959568,22148,1222
1190673,70980,1882
4530927,142877,7314
538171,8935,509
440020,11787,2157
1017712,27847,1279
878149,11039,644
5121751,2484,45
531339,51432,306
3047432,82269,10799
653296,36514,883
7365521,337544,5954
65149069,1580402,87081
5001009,215271,5821
566000,16277,689
1597305,119485,1093
1543821,33129,1336
9358794,224746,24298
36857179,749197,28932
426704,13892,1153
1061345,4603,1827
6549319,174033,100353
727615,6108,1880
3870505,104886,4405
580557,10987,388
330692,10969,275
773032,20796,443
1421904,114417,662
1841123,57541,1248
1006266,45870,1549
2202908,186850,1170
2149215,66499,5050
5239243,127260,11102
859623,35075,811
2616391,62105,2682
303257,1242,263
2042620,87112,5796
695963,17368,3146
987414,38575,972
1390487,8862,1115
10240949,1119935,4387
1623954,25868,5601
5822863,159153,4066
3682271,72391,5809
3894192,62899,1807
963624,57366,1828
1273994,72681,1358
3281913,90038,65590
1583349,35612,1852
1613441,39204,1320
1320720,55515,1409
1322722,57142,1532
984504,13740,657
627546,5977,465
17045761,279676,48758
24984439,421030,39259
396404,16095,447
4925389,165991,3445
647853,14243,173
2276103,86555,11799
1637029,76238,1341
2560989,134645,2141
3319835,161476,3558
1316482,70095,626
2084564,99520,528
1753924,39725,340
18740734,612771,15873
14447713,493828,13585
5181372,209383,2360
314861,7621,1300
693165,26950,513
568718,6410,376
5488988,30298,4429
12335046,276959,5384
1901653,48697,2055
1642635,13784,2962
2094409,127595,1506
1786090,43994,1641
32012866,755991,22000
1058535,17976,621
2146016,3642,80
1985529,44493,765
1944964,19583,2805
3680011,193832,4453
551758,24811,1075
8482595,66039,14099
3081577,107198,3010
4781539,186415,9264
2705386,100913,2285
7399533,262431,4148
642263,2285,303
38654003,617055,41877
5613678,207630,4036
4317004,39878,1313
20193088,655829,15136
7825419,636330,3937
1563018,37422,1359
1005902,58433,372
1044383,47356,1023
9994145,352461,210158
17355287,428418,16614
1250567,35270,598
3214827,67692,1469
8680748,146520,1737
4953003,57151,1796
3378363,335056,1829
669564,34399,508
7478849,341756,5647
13401991,344701,6871
1093038,38292,1106
5232764,35722,3201
4594055,116096,5687
20785122,138334,10470
3794496,305850,13425
1980487,22750,1080
1350342,64445,228
1210150,98492,812
1209601,24369,806
2607548,84352,11032
10000226,158478,20617
746805,25384,173
6889655,141752,10815
4687482,240560,2116
3996894,81939,3486
2392407,49383,1157
7527138,443487,3948
4838172,46426,2073
15228152,550124,16070
21524828,345985,35739
10364125,122438,2805
53414805,914317,17716
21986883,472521,7435
6731401,86419,3123
3613243,77927,1605
2877877,158678,2172
20934803,359012,9294
1050795,32398,992
3388770,73765,1996
979034,33160,690
3879095,187335,10575
1297140,10892,1511
3733256,75328,1337
1074997,43153,110997
2206482,17279,1926
530133,17114,676
281755,33802,266
216239,4542,123
14528223,389819,16256
1073187,60972,1337
815893,82899,1249
429174,10910,374
227695,13435,444
2627616,66184,3473
676111,23613,525
1994159,122882,2730
1368042,32230,695
3313002,50214,1403
660168,8306,1542
249342,4827,316
796180,57487,1102
741901,42077,660
1928200,215158,6010
3295642,63965,1488
952970,7698,510
28737776,1869491,90494
19687255,1101522,36325
3154373,79911,1845
1875878,105866,1370
1029089,7382,483
4757330,220797,8511
17741854,211522,15153
10592828,204228,11980
12091294,417671,9076
328911,3591,189
864526,7056,802
489002,49225,480
1830309,42577,1432
1956044,14041,1294
8959047,78053,31190
2677246,105018,5872
4423681,194798,7791
725870,83119,405
4551374,67414,6704
754273,9395,303
747668,32262,1374
458754,20903,476
1273539,30248,8195
4335093,50493,4096
338841,17944,362
977202,19558,3810
1061655,27984,1312
3966025,95544,2075
7041821,171424,9095
3849637,95348,12213
719786,33020,609
3117874,105665,13294
2253654,36386,3574
1960627,207122,1021
2093034,31519,2195
1217496,21304,3831
20873451,857706,27737
964306,19421,1026
66529577,2488565,43464
1084028,55309,3453
2254848,128146,4319
11418564,1787814,11180
5103739,187688,3895
3931389,97697,22403
11737620,330463,7090
1361130,39862,4909
586578,26977,467
973046,22357,1231
1242327,71845,1910
5057362,151371,8629
568102,9226,520
981626,11715,702
1035267,28325,1291
5133886,2534,51
554819,51944,314
3101026,82905,10882
658869,36771,886
70717211,1625016,90217
7556324,343193,6138
